,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"w_hat_probs[7314, 4]",0.199,0.01,0.182,0.214,0.0,0.0,8659.0,6475.0,1.0
"w_hat_probs[7315, 0]",0.103,0.005,0.095,0.111,0.0,0.0,9207.0,7236.0,1.0
"w_hat_probs[7315, 1]",0.127,0.005,0.119,0.135,0.0,0.0,9271.0,7203.0,1.0
"w_hat_probs[7315, 2]",0.169,0.005,0.162,0.177,0.0,0.0,9127.0,6288.0,1.0
"w_hat_probs[7315, 3]",0.255,0.005,0.246,0.263,0.0,0.0,11342.0,5287.0,1.0
"w_hat_probs[7315, 4]",0.346,0.011,0.327,0.365,0.0,0.0,8685.0,7344.0,1.0
"w_hat_probs[7316, 0]",0.188,0.009,0.174,0.203,0.0,0.0,8421.0,6877.0,1.0
"w_hat_probs[7316, 1]",0.188,0.006,0.179,0.198,0.0,0.0,8985.0,7081.0,1.0
"w_hat_probs[7316, 2]",0.197,0.004,0.19,0.204,0.0,0.0,9840.0,4968.0,1.0
"w_hat_probs[7316, 3]",0.22,0.006,0.21,0.23,0.0,0.0,8900.0,6733.0,1.0
"w_hat_probs[7316, 4]",0.208,0.01,0.192,0.223,0.0,0.0,8290.0,6815.0,1.0
"w_hat_probs[7317, 0]",0.132,0.006,0.123,0.141,0.0,0.0,8835.0,7167.0,1.0
"w_hat_probs[7317, 1]",0.152,0.005,0.144,0.16,0.0,0.0,8837.0,7538.0,1.0
"w_hat_probs[7317, 2]",0.185,0.004,0.178,0.192,0.0,0.0,9039.0,5594.0,1.0
"w_hat_probs[7317, 3]",0.246,0.005,0.238,0.255,0.0,0.0,11120.0,5495.0,1.0
"w_hat_probs[7317, 4]",0.285,0.009,0.271,0.3,0.0,0.0,8109.0,6860.0,1.0
"w_hat_probs[7318, 0]",0.229,0.009,0.214,0.244,0.0,0.0,8850.0,7329.0,1.0
"w_hat_probs[7318, 1]",0.207,0.005,0.198,0.216,0.0,0.0,10484.0,6466.0,1.0
"w_hat_probs[7318, 2]",0.196,0.004,0.189,0.203,0.0,0.0,10047.0,5426.0,1.0
"w_hat_probs[7318, 3]",0.198,0.006,0.188,0.207,0.0,0.0,10170.0,7478.0,1.0
"w_hat_probs[7318, 4]",0.17,0.007,0.157,0.181,0.0,0.0,8862.0,6838.0,1.0
"w_hat_probs[7319, 0]",0.363,0.076,0.241,0.486,0.001,0.001,10643.0,5322.0,1.0
"w_hat_probs[7319, 1]",0.228,0.01,0.214,0.244,0.0,0.0,4832.0,4530.0,1.0
"w_hat_probs[7319, 2]",0.168,0.02,0.139,0.2,0.0,0.0,10481.0,5463.0,1.0
"w_hat_probs[7319, 3]",0.139,0.03,0.092,0.19,0.0,0.0,10671.0,5551.0,1.0
"w_hat_probs[7319, 4]",0.101,0.031,0.052,0.148,0.0,0.0,10636.0,5475.0,1.0
"w_hat_probs[7320, 0]",0.196,0.008,0.183,0.211,0.0,0.0,9420.0,7593.0,1.0
"w_hat_probs[7320, 1]",0.192,0.006,0.183,0.201,0.0,0.0,10313.0,6841.0,1.0
"w_hat_probs[7320, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10057.0,5091.0,1.0
"w_hat_probs[7320, 3]",0.215,0.006,0.206,0.225,0.0,0.0,10570.0,7000.0,1.0
"w_hat_probs[7320, 4]",0.199,0.008,0.185,0.212,0.0,0.0,9215.0,7566.0,1.0
"w_hat_probs[7321, 0]",0.151,0.009,0.135,0.166,0.0,0.0,9057.0,7066.0,1.0
"w_hat_probs[7321, 1]",0.165,0.007,0.154,0.176,0.0,0.0,9776.0,7080.0,1.0
"w_hat_probs[7321, 2]",0.191,0.005,0.183,0.198,0.0,0.0,9175.0,6286.0,1.0
"w_hat_probs[7321, 3]",0.238,0.006,0.228,0.248,0.0,0.0,9905.0,6128.0,1.0
"w_hat_probs[7321, 4]",0.256,0.013,0.233,0.277,0.0,0.0,8827.0,7524.0,1.0
"w_hat_probs[7322, 0]",0.169,0.007,0.156,0.18,0.0,0.0,8762.0,6825.0,1.0
"w_hat_probs[7322, 1]",0.177,0.005,0.168,0.186,0.0,0.0,9369.0,6854.0,1.0
"w_hat_probs[7322, 2]",0.195,0.004,0.187,0.202,0.0,0.0,10043.0,5364.0,1.0
"w_hat_probs[7322, 3]",0.23,0.006,0.22,0.238,0.0,0.0,10326.0,6670.0,1.0
"w_hat_probs[7322, 4]",0.231,0.009,0.216,0.246,0.0,0.0,8525.0,6950.0,1.0
"w_hat_probs[7323, 0]",0.137,0.007,0.127,0.149,0.0,0.0,9254.0,6347.0,1.0
"w_hat_probs[7323, 1]",0.155,0.005,0.147,0.164,0.0,0.0,9263.0,7154.0,1.0
"w_hat_probs[7323, 2]",0.187,0.005,0.179,0.194,0.0,0.0,9688.0,5284.0,1.0
"w_hat_probs[7323, 3]",0.244,0.005,0.236,0.253,0.0,0.0,10720.0,5791.0,1.0
"w_hat_probs[7323, 4]",0.276,0.011,0.258,0.293,0.0,0.0,9474.0,7454.0,1.0
"w_hat_probs[7324, 0]",0.243,0.013,0.222,0.265,0.0,0.0,9091.0,7171.0,1.0
"w_hat_probs[7324, 1]",0.212,0.006,0.202,0.222,0.0,0.0,9797.0,6206.0,1.0
"w_hat_probs[7324, 2]",0.195,0.004,0.187,0.202,0.0,0.0,10214.0,5759.0,1.0
"w_hat_probs[7324, 3]",0.191,0.007,0.179,0.203,0.0,0.0,9625.0,7381.0,1.0
"w_hat_probs[7324, 4]",0.159,0.01,0.143,0.174,0.0,0.0,9024.0,6848.0,1.0
"w_hat_probs[7325, 0]",0.068,0.004,0.062,0.074,0.0,0.0,8764.0,7324.0,1.0
"w_hat_probs[7325, 1]",0.092,0.004,0.084,0.098,0.0,0.0,9205.0,7728.0,1.0
"w_hat_probs[7325, 2]",0.137,0.005,0.129,0.145,0.0,0.0,8933.0,7185.0,1.0
"w_hat_probs[7325, 3]",0.249,0.005,0.24,0.258,0.0,0.0,10471.0,5977.0,1.0
"w_hat_probs[7325, 4]",0.454,0.014,0.432,0.477,0.0,0.0,8378.0,7613.0,1.0
"w_hat_probs[7326, 0]",0.283,0.01,0.267,0.299,0.0,0.0,8417.0,7292.0,1.0
"w_hat_probs[7326, 1]",0.224,0.005,0.215,0.232,0.0,0.0,10769.0,5863.0,1.0
"w_hat_probs[7326, 2]",0.189,0.004,0.182,0.196,0.0,0.0,9833.0,5858.0,1.0
"w_hat_probs[7326, 3]",0.171,0.005,0.162,0.18,0.0,0.0,9111.0,6679.0,1.0
"w_hat_probs[7326, 4]",0.133,0.006,0.124,0.143,0.0,0.0,8872.0,7644.0,1.0
"w_hat_probs[7327, 0]",0.2,0.008,0.186,0.213,0.0,0.0,9238.0,7481.0,1.0
"w_hat_probs[7327, 1]",0.194,0.006,0.185,0.203,0.0,0.0,10306.0,7095.0,1.0
"w_hat_probs[7327, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10093.0,5143.0,1.0
"w_hat_probs[7327, 3]",0.213,0.006,0.204,0.222,0.0,0.0,10489.0,6993.0,1.0
"w_hat_probs[7327, 4]",0.196,0.008,0.182,0.209,0.0,0.0,9036.0,7577.0,1.0
"w_hat_probs[7328, 0]",0.102,0.005,0.094,0.111,0.0,0.0,9303.0,7191.0,1.0
"w_hat_probs[7328, 1]",0.126,0.005,0.118,0.134,0.0,0.0,9358.0,7441.0,1.0
"w_hat_probs[7328, 2]",0.169,0.005,0.161,0.177,0.0,0.0,9162.0,6448.0,1.0
"w_hat_probs[7328, 3]",0.255,0.005,0.246,0.263,0.0,0.0,11351.0,5307.0,1.0
"w_hat_probs[7328, 4]",0.348,0.012,0.328,0.366,0.0,0.0,8792.0,7342.0,1.0
"w_hat_probs[7329, 0]",0.143,0.008,0.132,0.156,0.0,0.0,9682.0,6823.0,1.0
"w_hat_probs[7329, 1]",0.16,0.006,0.15,0.17,0.0,0.0,9648.0,6830.0,1.0
"w_hat_probs[7329, 2]",0.189,0.005,0.181,0.196,0.0,0.0,9912.0,5105.0,1.0
"w_hat_probs[7329, 3]",0.242,0.006,0.233,0.251,0.0,0.0,10729.0,6116.0,1.0
"w_hat_probs[7329, 4]",0.267,0.012,0.247,0.286,0.0,0.0,9962.0,6979.0,1.0
"w_hat_probs[7330, 0]",0.056,0.006,0.046,0.065,0.0,0.0,9036.0,6799.0,1.0
"w_hat_probs[7330, 1]",0.078,0.007,0.066,0.089,0.0,0.0,8848.0,6707.0,1.0
"w_hat_probs[7330, 2]",0.122,0.008,0.107,0.135,0.0,0.0,9300.0,6892.0,1.0
"w_hat_probs[7330, 3]",0.238,0.008,0.225,0.251,0.0,0.0,10346.0,7034.0,1.0
"w_hat_probs[7330, 4]",0.507,0.027,0.462,0.55,0.0,0.0,9193.0,6598.0,1.0
"w_hat_probs[7331, 0]",0.119,0.007,0.108,0.129,0.0,0.0,9844.0,6832.0,1.0
"w_hat_probs[7331, 1]",0.141,0.006,0.132,0.151,0.0,0.0,9317.0,6684.0,1.0
"w_hat_probs[7331, 2]",0.179,0.005,0.17,0.186,0.0,0.0,8985.0,5885.0,1.0
"w_hat_probs[7331, 3]",0.251,0.005,0.242,0.259,0.0,0.0,11222.0,5307.0,1.0
"w_hat_probs[7331, 4]",0.31,0.013,0.289,0.331,0.0,0.0,9137.0,6751.0,1.0
"w_hat_probs[7332, 0]",0.222,0.008,0.209,0.236,0.0,0.0,8797.0,7188.0,1.0
"w_hat_probs[7332, 1]",0.204,0.005,0.196,0.213,0.0,0.0,10323.0,6750.0,1.0
"w_hat_probs[7332, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10110.0,5363.0,1.0
"w_hat_probs[7332, 3]",0.202,0.005,0.192,0.21,0.0,0.0,10167.0,7629.0,1.0
"w_hat_probs[7332, 4]",0.175,0.007,0.164,0.187,0.0,0.0,8756.0,7170.0,1.0
"w_hat_probs[7333, 0]",0.328,0.034,0.27,0.38,0.0,0.0,8239.0,6618.0,1.0
"w_hat_probs[7333, 1]",0.23,0.007,0.22,0.241,0.0,0.0,8801.0,6429.0,1.0
"w_hat_probs[7333, 2]",0.179,0.009,0.164,0.193,0.0,0.0,8606.0,7326.0,1.0
"w_hat_probs[7333, 3]",0.151,0.015,0.127,0.175,0.0,0.0,8375.0,6478.0,1.0
"w_hat_probs[7333, 4]",0.112,0.015,0.086,0.136,0.0,0.0,8092.0,6460.0,1.0
"w_hat_probs[7334, 0]",0.152,0.006,0.143,0.163,0.0,0.0,8501.0,7196.0,1.0
"w_hat_probs[7334, 1]",0.166,0.005,0.159,0.175,0.0,0.0,8988.0,7074.0,1.0
"w_hat_probs[7334, 2]",0.191,0.004,0.184,0.199,0.0,0.0,9801.0,5414.0,1.0
"w_hat_probs[7334, 3]",0.238,0.005,0.229,0.246,0.0,0.0,10862.0,6083.0,1.0
"w_hat_probs[7334, 4]",0.252,0.009,0.239,0.267,0.0,0.0,8074.0,7427.0,1.0
"w_hat_probs[7335, 0]",0.207,0.011,0.189,0.223,0.0,0.0,8298.0,6143.0,1.0
"w_hat_probs[7335, 1]",0.197,0.006,0.187,0.207,0.0,0.0,8398.0,6630.0,1.0
"w_hat_probs[7335, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10076.0,4958.0,1.0
"w_hat_probs[7335, 3]",0.21,0.007,0.199,0.221,0.0,0.0,8523.0,6666.0,1.0
"w_hat_probs[7335, 4]",0.189,0.01,0.173,0.205,0.0,0.0,7753.0,6360.0,1.0
"w_hat_probs[7336, 0]",0.325,0.014,0.303,0.348,0.0,0.0,9825.0,7132.0,1.0
"w_hat_probs[7336, 1]",0.231,0.005,0.223,0.24,0.0,0.0,10812.0,5186.0,1.0
"w_hat_probs[7336, 2]",0.18,0.005,0.172,0.188,0.0,0.0,9712.0,6297.0,1.0
"w_hat_probs[7336, 3]",0.152,0.006,0.142,0.164,0.0,0.0,10040.0,6737.0,1.0
"w_hat_probs[7336, 4]",0.112,0.007,0.101,0.122,0.0,0.0,10161.0,7141.0,1.0
"w_hat_probs[7337, 0]",0.194,0.009,0.179,0.21,0.0,0.0,8613.0,7014.0,1.0
"w_hat_probs[7337, 1]",0.191,0.006,0.181,0.201,0.0,0.0,9101.0,6942.0,1.0
"w_hat_probs[7337, 2]",0.197,0.004,0.19,0.204,0.0,0.0,9952.0,4957.0,1.0
"w_hat_probs[7337, 3]",0.216,0.006,0.206,0.226,0.0,0.0,8945.0,6852.0,1.0
"w_hat_probs[7337, 4]",0.202,0.01,0.186,0.217,0.0,0.0,8522.0,6518.0,1.0
"w_hat_probs[7338, 0]",0.202,0.009,0.187,0.216,0.0,0.0,8990.0,6996.0,1.0
"w_hat_probs[7338, 1]",0.195,0.006,0.185,0.204,0.0,0.0,9943.0,6768.0,1.0
"w_hat_probs[7338, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10131.0,4990.0,1.0
"w_hat_probs[7338, 3]",0.212,0.006,0.203,0.222,0.0,0.0,10157.0,7132.0,1.0
"w_hat_probs[7338, 4]",0.194,0.009,0.18,0.209,0.0,0.0,9294.0,7005.0,1.0
"w_hat_probs[7339, 0]",0.233,0.01,0.218,0.249,0.0,0.0,8870.0,7548.0,1.0
"w_hat_probs[7339, 1]",0.208,0.006,0.199,0.218,0.0,0.0,10494.0,6384.0,1.0
"w_hat_probs[7339, 2]",0.196,0.004,0.189,0.203,0.0,0.0,10002.0,5443.0,1.0
"w_hat_probs[7339, 3]",0.196,0.006,0.186,0.205,0.0,0.0,10196.0,7443.0,1.0
"w_hat_probs[7339, 4]",0.167,0.008,0.155,0.179,0.0,0.0,8933.0,6762.0,1.0
"w_hat_probs[7340, 0]",0.196,0.008,0.183,0.211,0.0,0.0,9420.0,7593.0,1.0
"w_hat_probs[7340, 1]",0.192,0.006,0.183,0.201,0.0,0.0,10313.0,6841.0,1.0
"w_hat_probs[7340, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10057.0,5091.0,1.0
"w_hat_probs[7340, 3]",0.215,0.006,0.206,0.225,0.0,0.0,10570.0,7000.0,1.0
"w_hat_probs[7340, 4]",0.199,0.008,0.185,0.212,0.0,0.0,9215.0,7566.0,1.0
"w_hat_probs[7341, 0]",0.23,0.019,0.198,0.26,0.0,0.0,9170.0,6691.0,1.0
"w_hat_probs[7341, 1]",0.207,0.008,0.193,0.221,0.0,0.0,9403.0,7170.0,1.0
"w_hat_probs[7341, 2]",0.196,0.005,0.189,0.203,0.0,0.0,9645.0,5694.0,1.0
"w_hat_probs[7341, 3]",0.197,0.01,0.181,0.215,0.0,0.0,9495.0,6988.0,1.0
"w_hat_probs[7341, 4]",0.169,0.015,0.144,0.194,0.0,0.0,9381.0,7057.0,1.0
"w_hat_probs[7342, 0]",0.243,0.013,0.222,0.265,0.0,0.0,9091.0,7171.0,1.0
"w_hat_probs[7342, 1]",0.212,0.006,0.202,0.222,0.0,0.0,9797.0,6206.0,1.0
"w_hat_probs[7342, 2]",0.195,0.004,0.187,0.202,0.0,0.0,10214.0,5759.0,1.0
"w_hat_probs[7342, 3]",0.191,0.007,0.179,0.203,0.0,0.0,9625.0,7381.0,1.0
"w_hat_probs[7342, 4]",0.159,0.01,0.143,0.174,0.0,0.0,9024.0,6848.0,1.0
"w_hat_probs[7343, 0]",0.242,0.021,0.209,0.277,0.0,0.0,8756.0,6991.0,1.0
"w_hat_probs[7343, 1]",0.211,0.008,0.198,0.225,0.0,0.0,8854.0,7083.0,1.0
"w_hat_probs[7343, 2]",0.195,0.005,0.187,0.202,0.0,0.0,9499.0,6297.0,1.0
"w_hat_probs[7343, 3]",0.191,0.011,0.174,0.209,0.0,0.0,8550.0,7223.0,1.0
"w_hat_probs[7343, 4]",0.161,0.015,0.135,0.185,0.0,0.0,8917.0,7129.0,1.0
"w_hat_probs[7344, 0]",0.146,0.006,0.136,0.155,0.0,0.0,8498.0,7072.0,1.0
"w_hat_probs[7344, 1]",0.162,0.005,0.154,0.17,0.0,0.0,8761.0,6838.0,1.0
"w_hat_probs[7344, 2]",0.189,0.004,0.183,0.197,0.0,0.0,9555.0,5377.0,1.0
"w_hat_probs[7344, 3]",0.241,0.005,0.232,0.249,0.0,0.0,10951.0,6005.0,1.0
"w_hat_probs[7344, 4]",0.263,0.008,0.25,0.276,0.0,0.0,7786.0,7118.0,1.0
"w_hat_probs[7345, 0]",0.2,0.008,0.186,0.213,0.0,0.0,9238.0,7481.0,1.0
"w_hat_probs[7345, 1]",0.194,0.006,0.185,0.203,0.0,0.0,10306.0,7095.0,1.0
"w_hat_probs[7345, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10093.0,5143.0,1.0
"w_hat_probs[7345, 3]",0.213,0.006,0.204,0.222,0.0,0.0,10489.0,6993.0,1.0
"w_hat_probs[7345, 4]",0.196,0.008,0.182,0.209,0.0,0.0,9036.0,7577.0,1.0
"w_hat_probs[7346, 0]",0.2,0.008,0.186,0.213,0.0,0.0,9238.0,7481.0,1.0
"w_hat_probs[7346, 1]",0.194,0.006,0.185,0.203,0.0,0.0,10306.0,7095.0,1.0
"w_hat_probs[7346, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10093.0,5143.0,1.0
"w_hat_probs[7346, 3]",0.213,0.006,0.204,0.222,0.0,0.0,10489.0,6993.0,1.0
"w_hat_probs[7346, 4]",0.196,0.008,0.182,0.209,0.0,0.0,9036.0,7577.0,1.0
"w_hat_probs[7347, 0]",0.195,0.02,0.162,0.229,0.0,0.0,8526.0,6867.0,1.0
"w_hat_probs[7347, 1]",0.191,0.011,0.174,0.209,0.0,0.0,8494.0,6299.0,1.0
"w_hat_probs[7347, 2]",0.196,0.004,0.189,0.204,0.0,0.0,9364.0,4935.0,1.0
"w_hat_probs[7347, 3]",0.216,0.011,0.197,0.234,0.0,0.0,8834.0,6707.0,1.0
"w_hat_probs[7347, 4]",0.201,0.021,0.167,0.236,0.0,0.0,8343.0,6629.0,1.0
"w_hat_probs[7348, 0]",0.328,0.034,0.27,0.38,0.0,0.0,8239.0,6618.0,1.0
"w_hat_probs[7348, 1]",0.23,0.007,0.22,0.241,0.0,0.0,8801.0,6429.0,1.0
"w_hat_probs[7348, 2]",0.179,0.009,0.164,0.193,0.0,0.0,8606.0,7326.0,1.0
"w_hat_probs[7348, 3]",0.151,0.015,0.127,0.175,0.0,0.0,8375.0,6478.0,1.0
"w_hat_probs[7348, 4]",0.112,0.015,0.086,0.136,0.0,0.0,8092.0,6460.0,1.0
"w_hat_probs[7349, 0]",0.152,0.006,0.143,0.163,0.0,0.0,8501.0,7196.0,1.0
"w_hat_probs[7349, 1]",0.166,0.005,0.159,0.175,0.0,0.0,8988.0,7074.0,1.0
"w_hat_probs[7349, 2]",0.191,0.004,0.184,0.199,0.0,0.0,9801.0,5414.0,1.0
"w_hat_probs[7349, 3]",0.238,0.005,0.229,0.246,0.0,0.0,10862.0,6083.0,1.0
"w_hat_probs[7349, 4]",0.252,0.009,0.239,0.267,0.0,0.0,8074.0,7427.0,1.0
"w_hat_probs[7350, 0]",0.138,0.005,0.13,0.147,0.0,0.0,8511.0,6654.0,1.0
"w_hat_probs[7350, 1]",0.156,0.005,0.149,0.164,0.0,0.0,8731.0,7490.0,1.0
"w_hat_probs[7350, 2]",0.187,0.004,0.18,0.194,0.0,0.0,9273.0,5723.0,1.0
"w_hat_probs[7350, 3]",0.244,0.005,0.235,0.252,0.0,0.0,11056.0,5713.0,1.0
"w_hat_probs[7350, 4]",0.274,0.008,0.261,0.288,0.0,0.0,7679.0,7152.0,1.0
"w_hat_probs[7351, 0]",0.197,0.01,0.18,0.212,0.0,0.0,8732.0,6953.0,1.0
"w_hat_probs[7351, 1]",0.193,0.006,0.182,0.202,0.0,0.0,9150.0,6606.0,1.0
"w_hat_probs[7351, 2]",0.197,0.004,0.19,0.204,0.0,0.0,9995.0,4957.0,1.0
"w_hat_probs[7351, 3]",0.215,0.006,0.205,0.225,0.0,0.0,8992.0,6715.0,1.0
"w_hat_probs[7351, 4]",0.199,0.01,0.182,0.214,0.0,0.0,8659.0,6475.0,1.0
"w_hat_probs[7352, 0]",0.233,0.01,0.218,0.249,0.0,0.0,8870.0,7548.0,1.0
"w_hat_probs[7352, 1]",0.208,0.006,0.199,0.218,0.0,0.0,10494.0,6384.0,1.0
"w_hat_probs[7352, 2]",0.196,0.004,0.189,0.203,0.0,0.0,10002.0,5443.0,1.0
"w_hat_probs[7352, 3]",0.196,0.006,0.186,0.205,0.0,0.0,10196.0,7443.0,1.0
"w_hat_probs[7352, 4]",0.167,0.008,0.155,0.179,0.0,0.0,8933.0,6762.0,1.0
"w_hat_probs[7353, 0]",0.16,0.009,0.146,0.175,0.0,0.0,8608.0,7457.0,1.0
"w_hat_probs[7353, 1]",0.172,0.006,0.162,0.182,0.0,0.0,9251.0,6725.0,1.0
"w_hat_probs[7353, 2]",0.193,0.004,0.186,0.201,0.0,0.0,9263.0,5640.0,1.0
"w_hat_probs[7353, 3]",0.234,0.006,0.224,0.244,0.0,0.0,9518.0,6187.0,1.0
"w_hat_probs[7353, 4]",0.241,0.011,0.222,0.26,0.0,0.0,8371.0,7249.0,1.0
"w_hat_probs[7354, 0]",0.196,0.008,0.183,0.211,0.0,0.0,9420.0,7593.0,1.0
"w_hat_probs[7354, 1]",0.192,0.006,0.183,0.201,0.0,0.0,10313.0,6841.0,1.0
"w_hat_probs[7354, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10057.0,5091.0,1.0
"w_hat_probs[7354, 3]",0.215,0.006,0.206,0.225,0.0,0.0,10570.0,7000.0,1.0
"w_hat_probs[7354, 4]",0.199,0.008,0.185,0.212,0.0,0.0,9215.0,7566.0,1.0
"w_hat_probs[7355, 0]",0.149,0.006,0.139,0.158,0.0,0.0,8472.0,7216.0,1.0
"w_hat_probs[7355, 1]",0.164,0.005,0.156,0.172,0.0,0.0,8848.0,7037.0,1.0
"w_hat_probs[7355, 2]",0.19,0.004,0.183,0.198,0.0,0.0,9664.0,5398.0,1.0
"w_hat_probs[7355, 3]",0.239,0.005,0.231,0.248,0.0,0.0,10900.0,6304.0,1.0
"w_hat_probs[7355, 4]",0.258,0.008,0.245,0.272,0.0,0.0,7912.0,7348.0,1.0
"w_hat_probs[7356, 0]",0.23,0.019,0.198,0.26,0.0,0.0,9170.0,6691.0,1.0
"w_hat_probs[7356, 1]",0.207,0.008,0.193,0.221,0.0,0.0,9403.0,7170.0,1.0
"w_hat_probs[7356, 2]",0.196,0.005,0.189,0.203,0.0,0.0,9645.0,5694.0,1.0
"w_hat_probs[7356, 3]",0.197,0.01,0.181,0.215,0.0,0.0,9495.0,6988.0,1.0
"w_hat_probs[7356, 4]",0.169,0.015,0.144,0.194,0.0,0.0,9381.0,7057.0,1.0
"w_hat_probs[7357, 0]",0.239,0.013,0.218,0.259,0.0,0.0,8932.0,7040.0,1.0
"w_hat_probs[7357, 1]",0.211,0.006,0.2,0.22,0.0,0.0,9579.0,6389.0,1.0
"w_hat_probs[7357, 2]",0.195,0.004,0.188,0.203,0.0,0.0,10218.0,5781.0,1.0
"w_hat_probs[7357, 3]",0.193,0.007,0.181,0.204,0.0,0.0,9483.0,7577.0,1.0
"w_hat_probs[7357, 4]",0.162,0.009,0.146,0.177,0.0,0.0,8859.0,6722.0,1.0
"w_hat_probs[7358, 0]",0.242,0.011,0.225,0.26,0.0,0.0,9016.0,6973.0,1.0
"w_hat_probs[7358, 1]",0.212,0.006,0.203,0.222,0.0,0.0,10520.0,6358.0,1.0
"w_hat_probs[7358, 2]",0.195,0.004,0.188,0.202,0.0,0.0,9873.0,5681.0,1.0
"w_hat_probs[7358, 3]",0.191,0.006,0.18,0.201,0.0,0.0,10298.0,7196.0,1.0
"w_hat_probs[7358, 4]",0.16,0.008,0.146,0.173,0.0,0.0,9147.0,6752.0,1.0
"w_hat_probs[7359, 0]",0.242,0.021,0.209,0.277,0.0,0.0,8756.0,6991.0,1.0
"w_hat_probs[7359, 1]",0.211,0.008,0.198,0.225,0.0,0.0,8854.0,7083.0,1.0
"w_hat_probs[7359, 2]",0.195,0.005,0.187,0.202,0.0,0.0,9499.0,6297.0,1.0
"w_hat_probs[7359, 3]",0.191,0.011,0.174,0.209,0.0,0.0,8550.0,7223.0,1.0
"w_hat_probs[7359, 4]",0.161,0.015,0.135,0.185,0.0,0.0,8917.0,7129.0,1.0
"w_hat_probs[7360, 0]",0.146,0.006,0.136,0.155,0.0,0.0,8498.0,7072.0,1.0
"w_hat_probs[7360, 1]",0.162,0.005,0.154,0.17,0.0,0.0,8761.0,6838.0,1.0
"w_hat_probs[7360, 2]",0.189,0.004,0.183,0.197,0.0,0.0,9555.0,5377.0,1.0
"w_hat_probs[7360, 3]",0.241,0.005,0.232,0.249,0.0,0.0,10951.0,6005.0,1.0
"w_hat_probs[7360, 4]",0.263,0.008,0.25,0.276,0.0,0.0,7786.0,7118.0,1.0
"w_hat_probs[7361, 0]",0.2,0.008,0.186,0.213,0.0,0.0,9238.0,7481.0,1.0
"w_hat_probs[7361, 1]",0.194,0.006,0.185,0.203,0.0,0.0,10306.0,7095.0,1.0
"w_hat_probs[7361, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10093.0,5143.0,1.0
"w_hat_probs[7361, 3]",0.213,0.006,0.204,0.222,0.0,0.0,10489.0,6993.0,1.0
"w_hat_probs[7361, 4]",0.196,0.008,0.182,0.209,0.0,0.0,9036.0,7577.0,1.0
"w_hat_probs[7362, 0]",0.143,0.008,0.132,0.156,0.0,0.0,9682.0,6823.0,1.0
"w_hat_probs[7362, 1]",0.16,0.006,0.15,0.17,0.0,0.0,9648.0,6830.0,1.0
"w_hat_probs[7362, 2]",0.189,0.005,0.181,0.196,0.0,0.0,9912.0,5105.0,1.0
"w_hat_probs[7362, 3]",0.242,0.006,0.233,0.251,0.0,0.0,10729.0,6116.0,1.0
"w_hat_probs[7362, 4]",0.267,0.012,0.247,0.286,0.0,0.0,9962.0,6979.0,1.0
"w_hat_probs[7363, 0]",0.718,0.026,0.675,0.758,0.0,0.0,7924.0,6368.0,1.0
"w_hat_probs[7363, 1]",0.15,0.012,0.131,0.169,0.0,0.0,8151.0,6699.0,1.0
"w_hat_probs[7363, 2]",0.068,0.007,0.055,0.079,0.0,0.0,8151.0,6543.0,1.0
"w_hat_probs[7363, 3]",0.04,0.005,0.033,0.048,0.0,0.0,8083.0,6518.0,1.0
"w_hat_probs[7363, 4]",0.023,0.003,0.019,0.028,0.0,0.0,7980.0,6337.0,1.0
"w_hat_probs[7364, 0]",0.207,0.011,0.189,0.223,0.0,0.0,8298.0,6143.0,1.0
"w_hat_probs[7364, 1]",0.197,0.006,0.187,0.207,0.0,0.0,8398.0,6630.0,1.0
"w_hat_probs[7364, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10076.0,4958.0,1.0
"w_hat_probs[7364, 3]",0.21,0.007,0.199,0.221,0.0,0.0,8523.0,6666.0,1.0
"w_hat_probs[7364, 4]",0.189,0.01,0.173,0.205,0.0,0.0,7753.0,6360.0,1.0
"w_hat_probs[7365, 0]",0.325,0.014,0.303,0.348,0.0,0.0,9825.0,7132.0,1.0
"w_hat_probs[7365, 1]",0.231,0.005,0.223,0.24,0.0,0.0,10812.0,5186.0,1.0
"w_hat_probs[7365, 2]",0.18,0.005,0.172,0.188,0.0,0.0,9712.0,6297.0,1.0
"w_hat_probs[7365, 3]",0.152,0.006,0.142,0.164,0.0,0.0,10040.0,6737.0,1.0
"w_hat_probs[7365, 4]",0.112,0.007,0.101,0.122,0.0,0.0,10161.0,7141.0,1.0
"w_hat_probs[7366, 0]",0.194,0.009,0.179,0.21,0.0,0.0,8613.0,7014.0,1.0
"w_hat_probs[7366, 1]",0.191,0.006,0.181,0.201,0.0,0.0,9101.0,6942.0,1.0
