wave,gender,income_comparison,age,mean_effect,std,sem,hdi_5,hdi_95
Wave-1,Female,"£0-£300→£1,112+",26.253968253968253,-0.033228188737199585,0.028810092590487134,0.0009110551218628001,-0.08089702400842129,0.011877201354240238
Wave-1,Female,"£0-£300→£1,112+",27.285714285714285,-0.03332347582672736,0.02883625996017822,0.0009118826067487951,-0.08090897902644187,0.011848429808225048
Wave-1,Female,"£0-£300→£1,112+",28.317460317460316,-0.03341691834656528,0.028860188949704876,0.0009126393078389006,-0.0809013761000668,0.011816162163795286
Wave-1,Female,"£0-£300→£1,112+",29.349206349206348,-0.0335084460777619,0.028881847809968587,0.000913324221138467,-0.08090118908244454,0.011780430077514437
Wave-1,Female,"£0-£300→£1,112+",30.380952380952383,-0.033597989184931815,0.028901206322154146,0.0009139363910446519,-0.08094203494125055,0.01178832775627798
Wave-1,Female,"£0-£300→£1,112+",31.412698412698415,-0.0336854783496849,0.02891823587930348,0.0009144749129260109,-0.08095947588260016,0.011823150105193055
Wave-1,Female,"£0-£300→£1,112+",32.44444444444444,-0.03377084490669532,0.028932909566916885,0.0009149389356713324,-0.0811730487587905,0.011855434105933201
Wave-1,Female,"£0-£300→£1,112+",33.47619047619048,-0.03385402098195656,0.028945202242213343,0.0009153276641960694,-0.08141276351383168,0.011885100283670968
Wave-1,Female,"£0-£300→£1,112+",34.507936507936506,-0.03393493963273667,0.028955090611662324,0.0009156403618941094,-0.08163740249348149,0.01191207105794973
Wave-1,Female,"£0-£300→£1,112+",35.539682539682545,-0.03401353498871731,0.02896255330638157,0.0009158763530220628,-0.08177341589403768,0.011936271028360134
Wave-1,Female,"£0-£300→£1,112+",36.57142857142857,-0.03408974239377281,0.02896757095498036,0.000916035025002768,-0.08190014296766941,0.01195762726262797
Wave-1,Female,"£0-£300→£1,112+",37.60317460317461,-0.03416349854781987,0.028970126253414302,0.0009161158306342952,-0.08201871529970785,0.011976069585543021
Wave-1,Female,"£0-£300→£1,112+",38.63492063492063,-0.03423474164814678,0.028970204031408233,0.0009161182901904218,-0.08212976304065707,0.011991530867087968
Wave-1,Female,"£0-£300→£1,112+",39.66666666666667,-0.03430341152961269,0.028967791314996882,0.0009160419933983425,-0.0822332158267036,0.012003947308063877
Wave-1,Female,"£0-£300→£1,112+",40.698412698412696,-0.03436944980309326,0.028962877384730617,0.0009158866012792961,-0.08235258294071339,0.012013258721463341
Wave-1,Female,"£0-£300→£1,112+",41.730158730158735,-0.034432799991539025,0.028955453829094972,0.0009156518478378399,-0.08249025823964254,0.012019408807810236
Wave-1,Female,"£0-£300→£1,112+",42.761904761904766,-0.03449340766300784,0.028945514592699374,0.0009153375415857106,-0.08262360284833915,0.012020166035796474
Wave-1,Female,"£0-£300→£1,112+",43.7936507936508,-0.0345512205600326,0.028933056018802042,0.0009149435668865797,-0.08275256597955237,0.012015189682964849
Wave-1,Female,"£0-£300→£1,112+",44.82539682539683,-0.03460618872469085,0.028918076885755473,0.0009144698851085611,-0.0828770984504699,0.011960894244024614
Wave-1,Female,"£0-£300→£1,112+",45.85714285714286,-0.03465826461875375,0.028900578436979924,0.000913916535572056,-0.08293784082430705,0.01177019146224997
Wave-1,Female,"£0-£300→£1,112+",46.88888888888889,-0.03470740323830796,0.028880564404102013,0.000913283636281459,-0.08287351971135049,0.011535456462842732
Wave-1,Female,"£0-£300→£1,112+",47.920634920634924,-0.03475356222226682,0.028858041022930842,0.0009125713844303685,-0.08278455661218702,0.011283490508270088
Wave-1,Female,"£0-£300→£1,112+",48.952380952380956,-0.03479670195421413,0.028833017041986247,0.0009117800566712728,-0.08274757142954117,0.011029857685755057
Wave-1,Female,"£0-£300→£1,112+",49.98412698412699,-0.034836785657057834,0.02880550372334136,0.0009109100091421945,-0.08274295103936974,0.010885011469618348
Wave-1,Female,"£0-£300→£1,112+",51.01587301587302,-0.034873779480008804,0.028775514835595584,0.0009099616772444769,-0.08274893402765872,0.01087723435325994
Wave-1,Female,"£0-£300→£1,112+",52.04761904761905,-0.034907652577443785,0.028743066638852642,0.0009089355751677473,-0.08274704419263584,0.010837942809016971
Wave-1,Female,"£0-£300→£1,112+",53.07936507936508,-0.0349383771792592,0.028708177861641582,0.0009078322951600961,-0.08273728113485959,0.010840216037401531
Wave-1,Female,"£0-£300→£1,112+",54.111111111111114,-0.03496592865237446,0.028670869669785527,0.0009066525065436193,-0.08271964962332086,0.01088592187400981
Wave-1,Female,"£0-£300→£1,112+",55.142857142857146,-0.03499028555309889,0.0286311656272919,0.0009053969544776596,-0.08264277905545164,0.01088852122186123
Wave-1,Female,"£0-£300→£1,112+",56.17460317460318,-0.03501142967013405,0.028589091649408763,0.000904066458474317,-0.08255571697143463,0.010875082194628977
Wave-1,Female,"£0-£300→£1,112+",57.20634920634921,-0.03502934605804363,0.02854467594806205,0.0009026619106730228,-0.08265236836733951,0.010755869733087058
Wave-1,Female,"£0-£300→£1,112+",58.23809523809524,-0.03504402306108412,0.02849794896995795,0.000901184273883165,-0.08266904500908187,0.010633972676745701
Wave-1,Female,"£0-£300→£1,112+",59.26984126984127,-0.03505545232735142,0.028448943327700885,0.0008996345794058478,-0.0825770659532178,0.010509447214447201
Wave-1,Female,"£0-£300→£1,112+",60.301587301587304,-0.035063628813259765,0.02839769372434007,0.0008980139246478439,-0.08270981185535778,0.010382351800454057
Wave-1,Female,"£0-£300→£1,112+",61.333333333333336,-0.03506855077843019,0.028344236871814327,0.0008963234705425931,-0.08266319426374319,0.010252145595796035
Wave-1,Female,"£0-£300→£1,112+",62.36507936507937,-0.035070219771123755,0.028288611403815438,0.0008945644387947002,-0.08249496442719173,0.010105820827612232
Wave-1,Female,"£0-£300→£1,112+",63.3968253968254,-0.03506864060441125,0.028230857783632986,0.0008927381089657321,-0.08231373311267634,0.009957153156086722
Wave-1,Female,"£0-£300→£1,112+",64.42857142857143,-0.03506382132332398,0.028171018207578294,0.000890845815420215,-0.08216142357773545,0.009806220104269247
Wave-1,Female,"£0-£300→£1,112+",65.46031746031747,-0.03505577316327927,0.028109136504610527,0.0008888889441515335,-0.08205712172830053,0.009655961297732014
Wave-1,Female,"£0-£300→£1,112+",66.4920634920635,-0.03504451050011966,0.028045258032804526,0.0008868689295079555,-0.08190150829691327,0.009516085985702208
Wave-1,Female,"£0-£300→£1,112+",67.52380952380953,-0.035030050792145065,0.027979429573306902,0.0008847872508392291,-0.08167667130696282,0.009374255252169145
Wave-1,Female,"£0-£300→£1,112+",68.55555555555557,-0.035012414514553135,0.027911699222424976,0.0008826454290841363,-0.08144106663374759,0.009230537541961896
Wave-1,Female,"£0-£300→£1,112+",69.5873015873016,-0.034991625086733646,0.027842116282482232,0.0008804450233190385,-0.08119493552779683,0.009077492688787835
Wave-1,Female,"£0-£300→£1,112+",70.61904761904762,-0.034967708792888345,0.027770731152055257,0.0008781876272868643,-0.08093852793100657,0.008915128519864032
Wave-1,Female,"£0-£300→£1,112+",71.65079365079366,-0.034940694696468384,0.02769759521618089,0.0008758748659251541,-0.0806721018867145,0.008751151737098449
Wave-1,Female,"£0-£300→£1,112+",72.6825396825397,-0.03491061454893694,0.02762276073708994,0.0008735083919107576,-0.08039429245318135,0.008662998301504625
Wave-1,Female,"£0-£300→£1,112+",73.71428571428572,-0.03487750269337524,0.027546280745986015,0.0008710898822375793,-0.08009664856518145,0.00842940748268977
Wave-1,Female,"£0-£300→£1,112+",74.74603174603175,-0.03484139596345679,0.027468208936346206,0.0008686210348424505,-0.07978979330896836,0.008266455598359094
Wave-1,Female,"£0-£300→£1,112+",75.77777777777779,-0.03480233357831589,0.027388599559175504,0.0008661035652927822,-0.07947402664613637,0.008096588828975213
Wave-1,Female,"£0-£300→£1,112+",76.80952380952382,-0.03476035703383468,0.027307507320600027,0.0008635392035481795,-0.07924875475106526,0.007859352849814948
Wave-1,Female,"£0-£300→£1,112+",77.84126984126985,-0.03471550999086726,0.027224987282136716,0.0008609296908066918,-0.07907816690557161,0.007595851330993984
Wave-1,Female,"£0-£300→£1,112+",78.87301587301587,-0.03466783816091018,0.027141094763929677,0.000858276776444878,-0.07894230057108009,0.007531175232476334
Wave-1,Female,"£0-£300→£1,112+",79.90476190476191,-0.03461738918971682,0.02705588525119719,0.0008555822150594001,-0.07880355003221533,0.007429132581503939
Wave-1,Female,"£0-£300→£1,112+",80.93650793650795,-0.03456421253933871,0.026969414304089046,0.0008528477636164634,-0.0787445896343372,0.007265379780815069
Wave-1,Female,"£0-£300→£1,112+",81.96825396825398,-0.0345083593690606,0.026881737471111698,0.0008500751787140774,-0.0786742529697182,0.007100698390211699
Wave-1,Female,"£0-£300→£1,112+",83.0,-0.034449882415677306,0.026792910206239997,0.0008472662139609011,-0.07859280152333968,0.007074397306785359
Wave-1,Male,£0-£300→£301-£490,18.0,0.09537983595351547,0.02587941283493285,0.0008183788906618298,0.05621503458618573,0.1397532469983769
Wave-1,Male,£0-£300→£301-£490,19.03174603174603,0.09588701309210945,0.02591623020745883,0.0008195431582082799,0.056637858957829995,0.1403196062061046
Wave-1,Male,£0-£300→£301-£490,20.063492063492063,0.09636417388972555,0.025947772592963367,0.000820540616018574,0.05700771543542997,0.14076651932837667
Wave-1,Male,£0-£300→£301-£490,21.095238095238095,0.09681035882798257,0.025973971732955917,0.0008213691055697146,0.05733650212667291,0.14116511308749743
Wave-1,Male,£0-£300→£301-£490,22.126984126984127,0.0972246525265963,0.0259947583319692,0.0008220264355466204,0.05806822303387947,0.14121979519856576
Wave-1,Male,£0-£300→£301-£490,23.158730158730158,0.09760618805034467,0.02601006188926104,0.0008225103765200715,0.05836325937120684,0.14164994339742976
Wave-1,Male,£0-£300→£301-£490,24.19047619047619,0.09795415111422713,0.026019810686086522,0.0008228186605442188,0.05899562535177398,0.14174313629692276
Wave-1,Male,£0-£300→£301-£490,25.22222222222222,0.09826778415206291,0.026023931943482386,0.0008229489861461662,0.059320787445307936,0.14247857440927025
Wave-1,Male,£0-£300→£301-£490,26.253968253968253,0.09854639021308295,0.02602235215994374,0.0008228990290042446,0.059299572252841666,0.14296194299478113
Wave-1,Male,£0-£300→£301-£490,27.285714285714285,0.09878933665079039,0.02601499763223329,0.0008226664584174463,0.05934486012698921,0.14363270516263665
Wave-1,Male,£0-£300→£301-£490,28.317460317460316,0.0989960585685464,0.02600179515613922,0.0008222489594653344,0.05952102516391999,0.14388820548970327
Wave-1,Male,£0-£300→£301-£490,29.349206349206348,0.09916606198701589,0.025982672897594327,0.0008216442605552495,0.059720529886358675,0.1441650093606995
Wave-1,Male,£0-£300→£301-£490,30.380952380952383,0.0992989266998207,0.02595756141848229,0.0008208501658611518,0.0599551615912507,0.14466815779957204
Wave-1,Male,£0-£300→£301-£490,31.412698412698415,0.09939430878551281,0.025926394835951307,0.0008198645919843366,0.0600491923875513,0.14471596278236104
Wave-1,Male,£0-£300→£301-£490,32.44444444444444,0.09945194274630814,0.025889112089349287,0.0008186856080174437,0.06017357069970423,0.14446959563381173
Wave-1,Male,£0-£300→£301-£490,33.47619047619048,0.09947164324690991,0.025845658285146848,0.0008173114780746566,0.06030037021593914,0.14432007646990813
Wave-1,Male,£0-£300→£301-£490,34.507936507936506,0.09945330643017908,0.02579598608752199,0.0008157407052658511,0.060411201135027896,0.14384028153676873
Wave-1,Male,£0-£300→£301-£490,35.539682539682545,0.09939691079034815,0.02574005712068008,0.0008139720760418464,0.060226963379466744,0.1437241638772362
Wave-1,Male,£0-£300→£301-£490,36.57142857142857,0.09930251758887408,0.025677843348459937,0.0008120047038213807,0.059901298073585955,0.143464864178721
Wave-1,Male,£0-£300→£301-£490,37.60317460317461,0.09917027080282777,0.025609328397276646,0.0008098380708262363,0.05993877313162339,0.14320692169672977
Wave-1,Male,£0-£300→£301-£490,38.63492063492063,0.09900039660084592,0.02553450878989401,0.0008074720670965494,0.059648659872237844,0.1428695748978053
Wave-1,Male,£0-£300→£301-£490,39.66666666666667,0.09879320234704045,0.025453395059808922,0.0008049070257307395,0.059339973107098584,0.14280666809514364
Wave-1,Male,£0-£300→£301-£490,40.698412698412696,0.09854907513877474,0.025366012719067983,0.0008021437534905565,0.05924510086442386,0.14230553969096338
Wave-1,Male,£0-£300→£301-£490,41.730158730158735,0.09826847988976807,0.02527240305602356,0.0007991835560283439,0.05914988578416355,0.14184363564812713
Wave-1,Male,£0-£300→£301-£490,42.761904761904766,0.09795195697546973,0.025172623743774058,0.0007960282571276082,0.05892908430778875,0.14146146531445164
Wave-1,Male,£0-£300→£301-£490,43.7936507936508,0.09760011946293372,0.025066749244718523,0.0007926802114961598,0.05884735756845375,0.14102847651418443
Wave-1,Male,£0-£300→£301-£490,44.82539682539683,0.09721364995241001,0.024954871001678435,0.0007891423108099142,0.05808759629928917,0.14034232507495484
Wave-1,Male,£0-£300→£301-£490,45.85714285714286,0.09679329706243266,0.024837097411273597,0.0007854179828709638,0.057712359267443045,0.13936883557200283
Wave-1,Male,£0-£300→£301-£490,46.88888888888889,0.09633987159422522,0.024713553580541184,0.0007815111839111965,0.057541970559080155,0.13897489699277413
Wave-1,Male,£0-£300→£301-£490,47.920634920634924,0.09585424241466074,0.024584380872997028,0.0007774263842374931,0.05736449640744903,0.13813605040625831
Wave-1,Male,£0-£300→£301-£490,48.952380952380956,0.09533733209973219,0.02444973625528374,0.0007731685475709265,0.05678708622731321,0.1376621241968993
Wave-1,Male,£0-£300→£301-£490,49.98412698412699,0.09479011238244453,0.024309791460056726,0.0007687431045748943,0.05617225228441577,0.13711580772153606
Wave-1,Male,£0-£300→£301-£490,51.01587301587302,0.09421359945019761,0.024164731984662256,0.0007641559211905376,0.05554459460296227,0.13654470734252025
Wave-1,Male,£0-£300→£301-£490,52.04761904761905,0.09360884913707349,0.02401475594832087,0.0007594132624977078,0.05489582588366889,0.13592817449512687
Wave-1,Male,£0-£300→£301-£490,53.07936507936508,0.09297695205598737,0.02386007283284013,0.000754521752892808,0.05422740441762768,0.13525174500430764
Wave-1,Male,£0-£300→£301-£490,54.111111111111114,0.09231902871444297,0.02370090213328408,0.0007494883334192133,0.05369808574556411,0.1345253285526528
Wave-1,Male,£0-£300→£301-£490,55.142857142857146,0.09163622465571401,0.02353747194551408,0.0007443202171013914,0.053390753990681245,0.13355738826701943
Wave-1,Male,£0-£300→£301-£490,56.17460317460318,0.09092970566473124,0.023370017517128267,0.0007390248431215842,0.05319767585757845,0.13249629289489476
Wave-1,Male,£0-£300→£301-£490,57.20634920634921,0.09020065307488827,0.02319877978715012,0.0007336098306407057,0.052617917014294587,0.131513729564649
Wave-1,Male,£0-£300→£301-£490,58.23809523809524,0.08945025920849521,0.023024003937971334,0.0007280829330067554,0.05222313341917598,0.13032232885933553
Wave-1,Male,£0-£300→£301-£490,59.26984126984127,0.08867972297982113,0.022845937980684794,0.0007224519930191183,0.05184292509702687,0.1292156998158946
Wave-1,Male,£0-£300→£301-£490,60.301587301587304,0.08789024568568696,0.022664831392204234,0.0007167248998305043,0.05145856570263319,0.12808812550024556
Wave-1,Male,£0-£300→£301-£490,61.333333333333336,0.08708302700451273,0.022480933819612414,0.0007109095479748413,0.051066684881130434,0.12691299735296366
Wave-1,Male,£0-£300→£301-£490,62.36507936507937,0.08625926122068324,0.02229449386415094,0.0007050137989136553,0.050630324397137355,0.12576412706839632
Wave-1,Male,£0-£300→£301-£490,63.3968253968254,0.08542013368716941,0.022105757954285994,0.0006990454453992805,0.050063067779574644,0.12457883245995312
Wave-1,Male,£0-£300→£301-£490,64.42857142857143,0.08456681753560011,0.0219149693144555,0.0006930121788637817,0.049242072971019235,0.12336055159348346
Wave-1,Male,£0-£300→£301-£490,65.46031746031747,0.08370047063948524,0.02172236703349976,0.0006869215599601436,0.048782430246744286,0.1221549818554406
Wave-1,Male,£0-£300→£301-£490,66.4920634920635,0.08282223283308814,0.021528185234450384,0.0006807809923086921,0.048342099806852515,0.12092566342625037
Wave-1,Male,£0-£300→£301-£490,67.52380952380953,0.08193322338556595,0.021332652345330227,0.0006745976994377637,0.04788555433216952,0.11939656216371453
Wave-1,Male,£0-£300→£301-£490,68.55555555555557,0.08103453872745779,0.02113599046891098,0.0006683787048536898,0.04736633916052421,0.11809497724096175
Wave-1,Male,£0-£300→£301-£490,69.5873015873016,0.08012725042440443,0.02093841484797966,0.0006621308151310397,0.046837311974781186,0.11693568753322611
Wave-1,Male,£0-£300→£301-£490,70.61904761904762,0.07921240339112821,0.020740133421566536,0.0006558606058793144,0.046470746201953,0.11589728807254972
Wave-1,Male,£0-£300→£301-£490,71.65079365079366,0.07829101433717137,0.020541346466761087,0.0006495744104161726,0.04599264847106303,0.1146367199152048
Wave-1,Male,£0-£300→£301-£490,72.6825396825397,0.07736407043466673,0.02034224632016336,0.0006432783109589502,0.04518782910239877,0.11333097636835808
Wave-1,Male,£0-£300→£301-£490,73.71428571428572,0.07643252819747304,0.020143017172654754,0.0006369781321347416,0.04476874195769655,0.1120148775373104
Wave-1,Male,£0-£300→£301-£490,74.74603174603175,0.07549731256031911,0.01994383493099641,0.0006306794366037571,0.044267618912696226,0.11070933909009273
Wave-1,Male,£0-£300→£301-£490,75.77777777777779,0.07455931614614271,0.019744867139744333,0.0006243875225900624,0.04363008199736581,0.10945172921014212
Wave-1,Male,£0-£300→£301-£490,76.80952380952382,0.0736193987095484,0.019546272957081133,0.00061810742311731,0.04299757986297199,0.10826767451259511
Wave-1,Male,£0-£300→£301-£490,77.84126984126985,0.07267838674421943,0.01934820317837862,0.0006118439067538554,0.04236734999156163,0.10696459042607741
Wave-1,Male,£0-£300→£301-£490,78.87301587301587,0.07173707324217636,0.019150800301600195,0.0006056014796809616,0.04168058305780412,0.10550861828355887
Wave-1,Male,£0-£300→£301-£490,79.90476190476191,0.07079621759295103,0.018954198629005315,0.0005993843889089763,0.0410131981078713,0.10420251945900223
Wave-1,Male,£0-£300→£301-£490,80.93650793650795,0.06985654561102331,0.018758524400011738,0.0005931966264788057,0.04050353378919786,0.10302981831485424
Wave-1,Male,£0-£300→£301-£490,81.96825396825398,0.06891874968022205,0.018563895950488737,0.0005870419344992078,0.039857292823570825,0.10197375124908328
Wave-1,Male,£0-£300→£301-£490,83.0,0.0679834890042104,0.01837042389418127,0.0005809238108839284,0.03911879731981196,0.10094977147327931
Wave-1,Male,£0-£300→£491-£740,18.0,0.10344921036169553,0.026740961003393255,0.000845623435924643,0.06253544858459062,0.14802179284725567
Wave-1,Male,£0-£300→£491-£740,19.03174603174603,0.1039727110087108,0.02676560587902347,0.0008464027753210736,0.06278549126323464,0.14904618119805024
Wave-1,Male,£0-£300→£491-£740,20.063492063492063,0.10446329405086674,0.026785223443842328,0.0008470231371908094,0.06300962434762239,0.14956318871741645
Wave-1,Male,£0-£300→£491-£740,21.095238095238095,0.10491996195154209,0.026799764241314385,0.0008474829575808786,0.06322782103323707,0.15023846093735035
Wave-1,Male,£0-£300→£491-£740,22.126984126984127,0.10534176691875635,0.026809175059911417,0.0008477805537950115,0.06338105386356013,0.1507166073126375
Wave-1,Male,£0-£300→£491-£740,23.158730158730158,0.10572781542072113,0.026813398672164434,0.0008479141161417408,0.06380371156538978,0.1508244046340597
Wave-1,Male,£0-£300→£491-£740,24.19047619047619,0.10607727257424672,0.02681237377417215,0.0008478817060214913,0.06414857874393055,0.15131932673551182
Wave-1,Male,£0-£300→£491-£740,25.22222222222222,0.10638936636885617,0.02680603514143452,0.0008476812608544691,0.0645300324729452,0.1515072360658878
Wave-1,Male,£0-£300→£491-£740,26.253968253968253,0.106663391688959,0.026794314010207737,0.0008473106061401655,0.0648301457490524,0.1517055952517653
Wave-1,Male,£0-£300→£491-£740,27.285714285714285,0.10689871409640049,0.02677713868633855,0.0008467674747103886,0.06540818489913194,0.15280873302483283
Wave-1,Male,£0-£300→£491-£740,28.317460317460316,0.10709477333617366,0.026754435376058667,0.0008460495330012891,0.06581184673040592,0.1533666529965886
Wave-1,Male,£0-£300→£491-£740,29.349206349206348,0.10725108652909622,0.026726129225841607,0.0008451544139365214,0.0661850837692803,0.15358404813118734
Wave-1,Male,£0-£300→£491-£740,30.380952380952383,0.10736725101684204,0.026692145551468066,0.0008440797557937025,0.06613613183032718,0.15367793593438744
Wave-1,Male,£0-£300→£491-£740,31.412698412698415,0.10744294682688535,0.02665241123019843,0.0008428232462287733,0.06673817706456563,0.15356595653619645
Wave-1,Male,£0-£300→£491-£740,32.44444444444444,0.10747793872767393,0.0266068562246477,0.0008413826704651541,0.06682157336405972,0.15399186605449472
Wave-1,Male,£0-£300→£491-£740,33.47619047619048,0.10747207784767422,0.02655541520276831,0.0008397559625220999,0.06673525640505103,0.15383268025316743
Wave-1,Male,£0-£300→£491-£740,34.507936507936506,0.10742530283580616,0.026498029215374183,0.0008379412582626683,0.06662659627058415,0.15335412265108508
Wave-1,Male,£0-£300→£491-£740,35.539682539682545,0.10733764054516082,0.026434647390922137,0.0008359369489874141,0.06650538443473322,0.15278295666548156
Wave-1,Male,£0-£300→£491-£740,36.57142857142857,0.10720920622671723,0.02636522860678837,0.0008337417342847915,0.06635795029679394,0.15212128703042097
Wave-1,Male,£0-£300→£491-£740,37.60317460317461,0.1070402032249737,0.026289743096977538,0.0008313546728713794,0.06618469160982092,0.15166824544020083
Wave-1,Male,£0-£300→£491-£740,38.63492063492063,0.1068309221729034,0.026208173957991916,0.0008287752302116453,0.06607301412395208,0.1512028080846037
Wave-1,Male,£0-£300→£491-£740,39.66666666666667,0.10658173968933862,0.026120518517362447,0.0008260033217946974,0.06574834917148062,0.1506639054079978
Wave-1,Male,£0-£300→£491-£740,40.698412698412696,0.10629311658768241,0.026026789532989696,0.0008230393510607752,0.06548474806225144,0.15041866902572867
Wave-1,Male,£0-£300→£491-£740,41.730158730158735,0.10596559561062631,0.02592701619584583,0.0008198842411094703,0.06520946558111695,0.1500882257135559
Wave-1,Male,£0-£300→£491-£740,42.761904761904766,0.10559979871120664,0.02582124491362955,0.0008165394594810713,0.06498583467874981,0.14973357896819864
Wave-1,Male,£0-£300→£491-£740,43.7936507936508,0.10519642390593693,0.02570953985852002,0.0008130070354780638,0.06462607786034348,0.14943354319112032
Wave-1,Male,£0-£300→£491-£740,44.82539682539683,0.10475624173079487,0.02559198326810576,0.000809289569681338,0.06434967111867645,0.1486042189160186
Wave-1,Male,£0-£300→£491-£740,45.85714285714286,0.1042800913354048,0.025468675494716653,0.0008053902355102031,0.06407975678234082,0.1480283278135521
Wave-1,Male,£0-£300→£491-£740,46.88888888888889,0.10376887625473546,0.025339734804587757,0.0008013127728713901,0.06393615963025026,0.1474072333309173
Wave-1,Male,£0-£300→£491-£740,47.920634920634924,0.10322355990093494,0.025205296934343605,0.0007970614741338532,0.06376934359875214,0.1467612530312875
Wave-1,Male,£0-£300→£491-£740,48.952380952380956,0.10264516082047737,0.025065514418009974,0.0007926411628470136,0.06349072989149646,0.14606684239222345
Wave-1,Male,£0-£300→£491-£740,49.98412698412699,0.10203474776353937,0.02492055570293764,0.000788057165783814,0.06329790187072948,0.1453485836285961
Wave-1,Male,£0-£300→£491-£740,51.01587301587302,0.10139343461343261,0.024770604077475167,0.0007833152790307549,0.0630775389926827,0.14405791469009893
Wave-1,Male,£0-£300→£491-£740,52.04761904761905,0.10072237522398154,0.024615856436800577,0.0007784217289600647,0.06271368585726407,0.14310780526886185
Wave-1,Male,£0-£300→£491-£740,53.07936507936508,0.10002275821197432,0.024456521915902193,0.0007733831290007587,0.0624081325914282,0.14210209827590845
Wave-1,Male,£0-£300→£491-£740,54.111111111111114,0.0992958017502776,0.024292820420228085,0.000768206433173695,0.062026986707460194,0.14103845422521355
Wave-1,Male,£0-£300→£491-£740,55.142857142857146,0.0985427484049556,0.024124981084997752,0.0007628988873707311,0.061476718724077055,0.13987057907063963
Wave-1,Male,£0-£300→£491-£740,56.17460317460318,0.09776486005686601,0.02395324069364142,0.000757467979341384,0.060850313962972524,0.1388977423439433
Wave-1,Male,£0-£300→£491-£740,57.20634920634921,0.09696341294481726,0.02377784208440418,0.0007519213883052287,0.060356569480801016,0.13757141200023512
Wave-1,Male,£0-£300→£491-£740,58.23809523809524,0.09613969286358173,0.023599032571963528,0.000746266935039062,0.05994951820901825,0.13655991325979344
Wave-1,Male,£0-£300→£491-£740,59.26984126984127,0.09529499054598432,0.023417062408126722,0.0007405125331998789,0.05930771404063791,0.1353553555852845
Wave-1,Male,£0-£300→£491-£740,60.301587301587304,0.09443059725404501,0.02323218330247516,0.0007346661425435404,0.05896790757783013,0.13410191990973366
Wave-1,Male,£0-£300→£491-£740,61.333333333333336,0.09354780059985797,0.023044647020383544,0.0007287357245902468,0.05812513062770714,0.13282781237706084
Wave-1,Male,£0-£300→£491-£740,62.36507936507937,0.0926478806126458,0.022854704072323543,0.0007227292011766802,0.05736309142571626,0.13152015918880533
Wave-1,Male,£0-£300→£491-£740,63.3968253968254,0.09173210606432217,0.022662602504907498,0.0007166544162254493,0.05678700918476301,0.1302118249286196
Wave-1,Male,£0-£300→£491-£740,64.42857142857143,0.0908017310620074,0.022468586800852446,0.0007105191009588981,0.055890970593451314,0.12890895614251036
Wave-1,Male,£0-£300→£491-£740,65.46031746031747,0.08985799191232915,0.02227289689203537,0.0007043308426891718,0.05518884416771009,0.12762750003045853
Wave-1,Male,£0-£300→£491-£740,66.4920634920635,0.08890210425904772,0.02207576728712663,0.0006980970572315646,0.05428495022169412,0.12635324074947535
Wave-1,Male,£0-£300→£491-£740,67.52380952380953,0.08793526049259996,0.021877426312963803,0.0006918249649146531,0.05363007253312711,0.12507347910412453
Wave-1,Male,£0-£300→£491-£740,68.55555555555557,0.08695862742757499,0.02167809546687539,0.0006855215700989747,0.052738334181309035,0.1237769928358569
Wave-1,Male,£0-£300→£491-£740,69.5873015873016,0.08597334424191597,0.021477988875577787,0.000679193644065846,0.05184804772803695,0.12244820253822103
Wave-1,Male,£0-£300→£491-£740,70.61904761904762,0.08498052066978265,0.02127731285503199,0.0006728477110988114,0.05101855113827416,0.12116488489332439
Wave-1,Male,£0-£300→£491-£740,71.65079365079366,0.08398123543848751,0.02107626556473163,0.0006664900375512692,0.05061218315635335,0.1197839149367641
Wave-1,Male,£0-£300→£491-£740,72.6825396825397,0.08297653493871684,0.02087503674926867,0.0006601266236740626,0.049772250851519734,0.11845274721827083
Wave-1,Male,£0-£300→£491-£740,73.71428571428572,0.08196743211633582,0.02067380755965184,0.0006537631979650718,0.04906893404240999,0.11711602833783176
Wave-1,Male,£0-£300→£491-£740,74.74603174603175,0.08095490557342955,0.020472750446699866,0.0006474052137980119,0.048220780274192035,0.11595194892888208
Wave-1,Male,£0-£300→£491-£740,75.77777777777779,0.07993989886581516,0.02027202911886114,0.0006410578480885746,0.04767710195886143,0.11480631821124565
Wave-1,Male,£0-£300→£491-£740,76.80952380952382,0.0789233199840484,0.020071798556989866,0.0006347260017616897,0.047210020837854805,0.11331794087821837
Wave-1,Male,£0-£300→£491-£740,77.84126984126985,0.07790604100490871,0.019872205078905452,0.0006284143017930732,0.046293370002684235,0.11186846387838405
Wave-1,Male,£0-£300→£491-£740,78.87301587301587,0.07688889790045496,0.01967338644694809,0.0006221271046104332,0.04563857961847769,0.1107148801588581
Wave-1,Male,£0-£300→£491-£740,79.90476190476191,0.07587269049197437,0.019475472012194017,0.0006158685006539565,0.045004780764229826,0.10972183951448251
Wave-1,Male,£0-£300→£491-£740,80.93650793650795,0.07485818253647412,0.019278582889486792,0.0006096423199112845,0.044373486609672656,0.10865176531388818
Wave-1,Male,£0-£300→£491-£740,81.96825396825398,0.07384610193377296,0.019082832157956777,0.0006034521382584946,0.043745099659766445,0.10716867844333007
Wave-1,Male,£0-£300→£491-£740,83.0,0.07283714104271544,0.018888325082223656,0.0005973012844551393,0.04311579170887397,0.10635619058254708
